Frequency,Magnitude
0.31998400079996003,0.006053683622831906
0.3249837508124594,0.00855626026513459
0.3299835008249588,0.0054156251447545715
0.33498325083745817,0.0008311660885096291
0.33998300084995753,0.012474085204350612
0.3449827508624569,0.007690587512754568
0.3499825008749563,0.005535143077582289
0.35498225088745566,0.006481761847055485
0.359982000899955,0.008563613798041112
0.36498175091245444,0.007973810117257044
0.3699815009249538,0.008249236982195932
0.37498125093745316,0.0028164560983025117
0.3799810009499525,0.008855909165426766
0.38498075096245193,0.01169873598044296
0.3899805009749513,0.003072895591284247
0.39498025098745065,0.006019590150465048
0.39998000099995,0.0020716223965792846
0.40497975101244943,0.0036763906865125025
0.4099795010249488,0.007953549236186975
0.41497925103744815,0.004707016621326713
0.41997900104994756,0.007235448510437334
0.4249787510624469,0.009490981380776775
0.4299785010749463,0.005802935054546388
0.43497825108744564,0.006636337895939879
0.43997800109994506,0.006618961829537586
0.4449777511124444,0.004270141178561529
0.4499775011249438,0.00044832874364990723
0.4549772511374432,0.0030630462038614002
0.45997700114994255,0.003145204000871562
0.4649767511624419,0.006658448210959652
0.4699765011749413,0.006393097088202147
0.4749762511874407,0.004492549096685664
0.47997600119994005,0.011472400701788994
0.4849757512124394,0.008506150913335895
0.4899755012249388,0.002022083835864834
0.4949752512374382,0.009078609396560088
0.49997500124993755,0.0008424720092668464
0.504974751262437,0.008059056285569853
0.5099745012749363,0.0031401221311329764
0.5149742512874357,0.003862055337315142
0.5199740012999351,0.005642962476690744
0.5249737513124344,0.01202845181099746
0.5299735013249338,0.008526693176783003
0.5349732513374332,0.00397124329139165
0.5399730013499325,0.0027734293728222067
0.544972751362432,0.003459538994595879
0.5499725013749313,0.005354439719742366
0.5549722513874307,0.008918254066651641
0.5599720013999301,0.012372462718666351
0.5649717514124294,0.004477729499464403
0.5699715014249288,0.009097829149179764
0.5749712514374282,0.010246350981368436
0.5799710014499275,0.004012472392321626
0.5849707514624269,0.008109302192120865
0.5899705014749264,0.010799817401369857
0.5949702514874257,0.006333528817152784
0.5999700014999251,0.007538530694571876
0.6049697515124245,0.010712739901655048
0.6099695015249238,0.011318817436706345
0.6149692515374232,0.01200526957473204
0.6199690015499225,0.002399048504310403
0.6249687515624219,0.002205464839652105
0.6299685015749213,0.0025073716577199185
0.6349682515874207,0.0026248546488817207
0.6399680015999201,0.010417680179338747
0.6449677516124195,0.004383005608125359
0.6499675016249188,0.004639481189195351
0.6549672516374182,0.005201218721740229
0.6599670016499176,0.007552344194794866
0.6649667516624169,0.010275676672496164
0.6699665016749163,0.0036905815241630047
0.6749662516874156,0.00966364877210584
0.6799660016999151,0.012997509235194432
0.6849657517124145,0.003748793014570144
0.6899655017249138,0.006824011866053391
0.6949652517374132,0.005880629398398162
0.6999650017499126,0.00375676526233129
0.7049647517624119,0.004619181178613749
0.7099645017749113,0.002905394662752685
0.7149642517874107,0.0082287444662899
0.71996400179991,0.007191144518669666
0.7249637518124095,0.0005999071494412315
0.7299635018249089,0.005255218689816736
0.7349632518374082,0.0026603924889595652
0.7399630018499076,0.005256833223968572
0.7449627518624069,0.011799017574619628
0.7499625018749063,0.005196029147529392
0.7549622518874057,0.006381428508985263
0.759962001899905,0.008769382170923976
0.7649617519124045,0.004393297679037365
0.7699615019249039,0.00974651798972674
0.7749612519374032,0.0049880870693327205
0.7799610019499026,0.002274965281026111
0.784960751962402,0.004179304010486872
0.7899605019749013,0.006558127676547573
0.7949602519874007,0.0018895349880421934
0.7999600019999,0.007027302076868537
0.8049597520123994,0.00284083808555699
0.8099595020248989,0.0022068908605447192
0.8149592520373982,0.005354440239942972
0.8199590020498976,0.0040767882511139955
0.824958752062397,0.00482207764012068
0.8299585020748963,0.011214768930233161
0.8349582520873957,0.005731333041091461
0.8399580020998951,0.00850865465900811
0.8449577521123944,0.008542157878037413
0.8499575021248938,0.012581197134595884
0.8549572521373933,0.0016325872342019543
0.8599570021498926,0.0014856551953489946
0.864956752162392,0.0036844411869416996
0.8699565021748913,0.005278822884435019
0.8749562521873907,0.0053074141073652095
0.8799560021998901,0.007361386299910434
0.8849557522123894,0.006211964136009217
0.8899555022248888,0.0025510785930786426
0.8949552522373883,0.0005533859437852817
0.8999550022498876,0.008893555462747971
0.904954752262387,0.007535700470909637
0.9099545022748864,0.007506039393628294
0.9149542522873857,0.004854087938751631
0.9199540022998851,0.011890796536570209
0.9249537523123845,0.0030764429023908534
0.9299535023248838,0.007029817072599436
0.9349532523373832,0.006307933076036446
0.9399530023498825,0.01059439260749999
0.944952752362382,0.004779134377263726
0.9499525023748814,0.003620979568950171
0.9549522523873807,0.005495139766097777
0.9599520023998801,0.004990446363159343
0.9649517524123795,0.0038217814004165634
0.9699515024248788,0.007510669665458483
0.9749512524373782,0.004668368742449248
0.9799510024498777,0.0073034736471423245
0.984950752462377,0.0007456720887770723
0.9899505024748764,0.00548095813313641
0.9949502524873757,0.005863638373477062
0.9999500024998751,0.0022192581186537296
1.0049497525123745,0.010544431709335165
1.009949502524874,0.008484639151875398
1.0149492525373733,0.009851708300654185
1.0199490025498725,0.0027093739442436747
1.024948752562372,0.00422274613073085
1.0299485025748714,0.004268872227862812
1.0349482525873708,0.005867220848008909
1.0399480025998702,0.004630262683803061
1.0449477526123694,0.013763467473898125
1.0499475026248688,0.0038965227595866418
1.0549472526373682,0.002387773414710025
1.0599470026498676,0.0024085853717283495
1.064946752662367,0.0025611842421248646
1.0699465026748665,0.004469958902151557
1.0749462526873657,0.00709135519458146
1.079946002699865,0.0014554213126609585
1.0849457527123645,0.002266729250737772
1.089945502724864,0.003719674907278024
1.0949452527373633,0.002061506108840393
1.0999450027498625,0.009078418742878163
1.104944752762362,0.004969311097179702
1.1099445027748613,0.001742512770304781
1.1149442527873608,0.0015986154669456556
1.1199440027998602,0.009202871147544605
1.1249437528123596,0.011645746717871193
1.1299435028248588,0.006583968832880266
1.1349432528373582,0.0046760453539015714
1.1399430028498576,0.010876242492729884
1.144942752862357,0.00647892001235033
1.1499425028748564,0.005406439549713754
1.1549422528873556,0.0067993591364852125
1.159942002899855,0.01666572189628621
1.1649417529123545,0.0025299153250799215
1.1699415029248539,0.009839294254538238
1.1749412529373533,0.005168208161224063
1.1799410029498527,0.005465970599200993
1.184940752962352,0.004912544656584242
1.1899405029748513,0.003752125609166339
1.1949402529873507,0.005832294902391843
1.1999400029998502,0.00819566310271346
1.2049397530123496,0.0020953914529836895
1.209939503024849,0.007838265931485093
1.2149392530373482,0.008991866748029233
1.2199390030498476,0.011624178702654609
1.224938753062347,0.006041260545528019
1.2299385030748464,0.004795944240772998
1.2349382530873458,0.004794312605211685
1.239938003099845,0.008873829959915204
1.2449377531123444,0.004062914588790293
1.2499375031248439,0.017349417082780698
1.2549372531373433,0.009338158528565768
1.2599370031498427,0.0058975339513960565
1.264936753162342,0.004903332249752581
1.2699365031748413,0.00791880745605099
1.2749362531873407,0.01067689888744367
1.2799360031998401,0.004075819452054224
1.2849357532123395,0.007784700353844213
1.289935503224839,0.012384729160282028
1.2949352532373382,0.006548530316654754
1.2999350032498376,0.009223199758331007
1.304934753262337,0.004705175878655475
1.3099345032748364,0.004542430054646801
1.3149342532873358,0.0032925060641581503
1.3199340032998352,0.0006187399092025087
1.3249337533123344,0.001583216895755737
1.3299335033248338,0.005253853980276426
1.3349332533373333,0.004535841151718138
1.3399330033498327,0.005291168598566962
1.344932753362332,0.012358418246326355
1.3499325033748313,0.007123241647726574
1.3549322533873307,0.004541584069813132
1.3599320033998301,0.004368626358727704
1.3649317534123295,0.005107119921687106
1.369931503424829,0.002593043422063977
1.3749312534373284,0.0013825348049171752
1.3799310034498276,0.0064153303220586535
1.384930753462327,0.0034531687064920176
1.3899305034748264,0.009379138796136284
1.3949302534873258,0.016918468054392944
1.3999300034998252,0.007774450269413318
1.4049297535123246,0.010248237206613012
1.4099295035248238,0.008674303058259482
1.4149292535373232,0.006648858855035785
1.4199290035498227,0.0049512293065890585
1.424928753562322,0.001486500525093605
1.4299285035748215,0.00717164508036896
1.4349282535873207,0.01099591167931732
1.43992800359982,0.006493036698753979
1.4449277536123195,0.00954295142291592
1.449927503624819,0.011005573329146569
1.4549272536373183,0.0020329172046641706
1.4599270036498178,0.007014413921980363
1.464926753662317,0.005445980120859917
1.4699265036748164,0.0024515975628055012
1.4749262536873158,0.006135176689856645
1.4799260036998152,0.004201217768310704
1.4849257537123146,0.006747617223764921
1.4899255037248138,0.004692189561201369
1.4949252537373132,0.013629080672453824
1.4999250037498126,0.010254640782013337
1.504924753762312,0.0035281085732424035
1.5099245037748115,0.002148040555592994
1.5149242537873109,0.006011888394310897
1.51992400379981,0.005223323111708553
1.5249237538123095,0.0028346694336327614
1.529923503824809,0.009108598726283005
1.5349232538373083,0.0016411628546558876
1.5399230038498077,0.0047580929700295595
1.544922753862307,0.0017489217306344957
1.5499225038748063,0.007228543286448805
1.5549222538873058,0.003071599830614739
1.5599220038998052,0.006757800120331394
1.5649217539123046,0.003259133090241787
1.569921503924804,0.005213369598273759
1.5749212539373032,0.002932810551353619
1.5799210039498026,0.00714438224760628
1.584920753962302,0.0162577226830775
1.5899205039748014,0.0024257370971486137
1.5949202539873009,0.009475598737055448
1.5999200039998,0.003726937585349458
1.6049197540122995,0.009295521113685843
1.6099195040247989,0.0036250700623931794
1.6149192540372983,0.005834997143664842
1.6199190040497977,0.008451643457100774
1.6249187540622971,0.007627651242428547
1.6299185040747963,0.004304705432664306
1.6349182540872957,0.004763309393679284
1.6399180040997952,0.009513691258237384
1.6449177541122946,0.005384660611955978
1.649917504124794,0.003138900272291105
1.6549172541372934,0.005452056393932886
1.6599170041497926,0.003660497708328654
1.664916754162292,0.0025593859179067553
1.6699165041747914,0.003932216728038149
1.6749162541872908,0.010484991294297794
1.6799160041997903,0.0038028611321688183
1.6849157542122895,0.009944684827331624
1.6899155042247889,0.00978452826509344
1.6949152542372883,0.006001511565054775
1.6999150042497877,0.0037248600779854054
1.7049147542622871,0.005209196958038104
1.7099145042747865,0.004309184126119126
1.7149142542872857,0.003940710344847022
1.7199140042997851,0.009733483014509388
1.7249137543122846,0.0032793454994197798
1.729913504324784,0.0057826574290778835
1.7349132543372834,0.008779382736003202
1.7399130043497826,0.015571026389240086
1.744912754362282,0.007912934151653322
1.7499125043747814,0.0038872004835384636
1.7549122543872808,0.0074431597864615465
1.7599120043997802,0.002703693516895656
1.7649117544122797,0.01237556454902462
1.7699115044247788,0.003340670433145671
1.7749112544372783,0.01007186513965528
1.7799110044497777,0.008794789820332015
1.784910754462277,0.006543554323874578
1.7899105044747765,0.006461670491156057
1.7949102544872757,0.00281286341004345
1.7999100044997751,0.003417965739906271
1.8049097545122745,0.009014742820004296
1.809909504524774,0.005682487715025089
1.8149092545372734,0.003965483928622578
1.8199090045497728,0.00712133345956237
1.824908754562272,0.003371561246287872
1.8299085045747714,0.009856471473724444
1.8349082545872708,0.004588571828858064
1.8399080045997702,0.0031981128692965474
1.8449077546122696,0.004007345105726567
1.849907504624769,0.008398725461361408
1.8549072546372682,0.00936104906364765
1.8599070046497677,0.01143486993644542
1.864906754662267,0.011112898297615654
1.8699065046747665,0.005773981367524024
1.874906254687266,0.006655165039909815
1.879906004699765,0.005894384796612895
1.8849057547122645,0.0011029255006546968
1.889905504724764,0.006833671641478937
1.8949052547372633,0.006009313213099632
1.8999050047497628,0.006744304659771776
1.9049047547622622,0.005408761890394488
1.9099045047747614,0.001972583330067527
1.9149042547872608,0.0024759976207180674
1.9199040047997602,0.004550984285188317
1.9249037548122596,0.0021056261804094692
1.929903504824759,0.001388047853750377
1.9349032548372582,0.003999070016425175
1.9399030048497576,0.007897877881031527
1.944902754862257,0.002455701142329829
1.9499025048747565,0.008812710658069782
1.9549022548872559,0.0020623093728953748
1.9599020048997553,0.006998819624101138
1.9649017549122545,0.005702522746718773
1.969901504924754,0.004823955021382726
1.9749012549372533,0.011044568204409954
1.9799010049497527,0.005868788726235129
1.9849007549622522,0.002698896023120781
1.9899005049747513,0.01231303979275905
1.9949002549872508,0.0009446118558803035
1.9999000049997502,0.006363364516984032
2.0048997550122496,0.004484651471322463
2.009899505024749,0.010185569465629428
2.0148992550372484,0.004120762101719155
2.019899005049748,0.00828779158478145
2.0248987550622473,0.004592345817037451
2.0298985050747467,0.0065797272666797985
2.0348982550872456,0.006782795923127079
2.039898005099745,0.004042735985259899
2.0448977551122445,0.004044233376025147
2.049897505124744,0.012476725747075493
2.0548972551372433,0.001672937263908909
2.0598970051497427,0.002711874258285712
2.064896755162242,0.00872260647324682
2.0698965051747416,0.00201531013673446
2.074896255187241,0.005300661611542195
2.0798960051997404,0.009036238755346235
2.08489575521224,0.0073093514313855535
2.0898955052247388,0.006480754392777443
2.094895255237238,0.005821100978014161
2.0998950052497376,0.003913621711223589
2.104894755262237,0.0006711292203938585
2.1098945052747364,0.0031686770896927944
2.114894255287236,0.0029983228575987597
2.1198940052997353,0.0021356173323459197
2.1248937553122347,0.006164151904463485
2.129893505324734,0.0039311318752704195
2.1348932553372335,0.009382006308184865
2.139893005349733,0.0019604793130191278
2.144892755362232,0.012453877945273004
2.1498925053747313,0.0043514262834677036
2.1548922553872307,0.005970756795362415
2.15989200539973,0.012191426880511329
2.1648917554122296,0.008340473472546073
2.169891505424729,0.0049644501217068
2.1748912554372284,0.008448023049361231
2.179891005449728,0.0024404490589432725
2.184890755462227,0.0016190624733377938
2.1898905054747266,0.007438643222491075
2.194890255487226,0.006178634262436011
2.199890005499725,0.0018993629946826621
2.2048897555122244,0.0057606527646985066
2.209889505524724,0.005690525887869019
2.2148892555372233,0.0018293291046841739
2.2198890055497227,0.006469592556324159
2.224888755562222,0.005424710448146253
2.2298885055747215,0.0027730071023661846
2.234888255587221,0.0023999928762397384
2.2398880055997203,0.0033812786881562734
2.2448877556122198,0.0026507465620480776
2.249887505624719,0.01071326338361738
2.254887255637218,0.010284576796829903
2.2598870056497176,0.0003978404558500588
2.264886755662217,0.004309518363049828
2.2698865056747164,0.003390514718805991
2.274886255687216,0.005919065334962051
2.2798860056997152,0.014989786626890253
2.2848857557122146,0.0039134233049629595
2.289885505724714,0.009502912587108009
2.2948852557372135,0.003952025904034747
2.299885005749713,0.004061802685165801
2.3048847557622123,0.005732015857447684
2.3098845057747113,0.005439473444281413
2.3148842557872107,0.005172366834585584
2.31988400579971,0.012723670421619588
2.3248837558122095,0.0030581608234780846
2.329883505824709,0.007936028895673046
2.3348832558372083,0.004483014780258899
2.3398830058497078,0.0070793066080769825
2.344882755862207,0.004653233655642914
2.3498825058747066,0.0082666586674824
2.354882255887206,0.005311079353253491
2.3598820058997054,0.0026525649713932302
2.364881755912205,0.006200931456056369
2.369881505924704,0.0021343425909275695
2.3748812559372032,0.004260316674495818
2.3798810059497026,0.009450171395084866
2.384880755962202,0.003579292498999034
2.3898805059747015,0.009936760492106868
2.394880255987201,0.005375175672482015
2.3998800059997003,0.006961550747753231
2.4048797560121997,0.011067481669196423
2.409879506024699,0.008834219509500044
2.4148792560371986,0.004319198902431461
2.419879006049698,0.00616436889806768
2.424878756062197,0.003189993432201699
2.4298785060746964,0.005442128551226373
2.4348782560871958,0.014141291498266668
2.439878006099695,0.01075382646571798
2.4448777561121946,0.003869369020406002
2.449877506124694,0.004575520952073653
2.4548772561371934,0.009996373121024398
2.459877006149693,0.004665541139311352
2.4648767561621923,0.005660087735058836
2.4698765061746917,0.007452912735802676
2.474876256187191,0.003459500781187042
2.47987600619969,0.002004814740027236
2.4848757562121895,0.010871336640409686
2.489875506224689,0.002316420120032681
2.4948752562371883,0.004105330776236273
2.4998750062496877,0.011128051999270845
2.504874756262187,0.003552056470297536
2.5098745062746866,0.0057963921313721285
2.514874256287186,0.005208776930725448
2.5198740062996854,0.0065145147550616156
2.524873756312185,0.009369192239355275
2.529873506324684,0.006945626725757631
2.534873256337183,0.007546326453060045
2.5398730063496826,0.0021600537653953837
2.544872756362182,0.009237134227218745
2.5498725063746814,0.003499010963241872
2.554872256387181,0.004276561420229835
2.5598720063996803,0.00588487847170703
2.5648717564121797,0.005241415730011437
2.569871506424679,0.010503575974991172
2.5748712564371785,0.003760189582836606
2.579871006449678,0.0065614117711196174
2.5848707564621773,0.00405788260776697
2.5898705064746763,0.003137278652429159
2.5948702564871757,0.009508371625882911
2.599870006499675,0.011702174388414078
2.6048697565121746,0.00291466189997541
2.609869506524674,0.0027568202312553266
2.6148692565371734,0.001580469410738949
2.619869006549673,0.0053811451268928655
2.6248687565621722,0.015515327986493601
2.6298685065746716,0.0047592176602714205
2.634868256587171,0.012495537009260316
2.6398680065996705,0.005757410996132361
2.6448677566121694,0.002913011981663327
2.649867506624669,0.0062943804323411
2.6548672566371683,0.008311494763330773
2.6598670066496677,0.0016259243189898315
2.664866756662167,0.00380590261382166
2.6698665066746665,0.01472704961018972
2.674866256687166,0.014462901478031127
2.6798660066996653,0.0033031258785537285
2.6848657567121648,0.011869032156092559
2.689865506724664,0.00499446633973321
2.6948652567371636,0.004939686666966086
2.6998650067496626,0.004425704916076853
2.704864756762162,0.009545385118754877
2.7098645067746614,0.0017265084439896847
2.714864256787161,0.006517926434114354
2.7198640067996602,0.008733612146884506
2.7248637568121596,0.005093221736039698
2.729863506824659,0.0007565026348451854
2.7348632568371585,0.00479126464626395
2.739863006849658,0.004874861845941639
2.7448627568621573,0.009295245396670052
2.7498625068746567,0.006950082853113025
2.7548622568871557,0.004242510706453914
2.759862006899655,0.009441955150945633
2.7648617569121545,0.005143195242301289
2.769861506924654,0.00807151317697178
2.7748612569371534,0.001997899854320463
2.7798610069496528,0.007122294452241721
2.784860756962152,0.004902207113169362
2.7898605069746516,0.0025653685181437186
2.794860256987151,0.0041129797750708175
2.7998600069996504,0.009127938899716052
2.80485975701215,0.006457130596598608
2.8098595070246493,0.0072132073897264075
2.8148592570371482,0.006445742944681643
2.8198590070496476,0.006821663521492039
2.824858757062147,0.009085131775253491
2.8298585070746465,0.002518519666201625
2.834858257087146,0.003515481248825251
2.8398580070996453,0.008594580118694736
2.8448577571121447,0.00514161840609509
2.849857507124644,0.0074726739957091904
2.8548572571371436,0.00045910534194325633
2.859857007149643,0.007537920717543061
2.8648567571621424,0.0055150655615753795
2.8698565071746414,0.0018690673833858375
2.8748562571871408,0.00999305963263289
2.87985600719964,0.00951019933394141
2.8848557572121396,0.0027599283396658463
2.889855507224639,0.008562169867945231
2.8948552572371384,0.004646141852778575
2.899855007249638,0.002848049571471211
2.9048547572621373,0.008127087148446566
2.9098545072746367,0.00506554376921683
2.914854257287136,0.006747647591939916
2.9198540072996355,0.004204173838551291
2.9248537573121345,0.004816988685451621
2.929853507324634,0.007400168953105739
2.9348532573371333,0.004015004651818646
2.9398530073496327,0.004291839834795736
2.944852757362132,0.01320160077630253
2.9498525073746316,0.004053214902230036
2.954852257387131,0.005083870461805218
2.9598520073996304,0.004259425250471801
2.96485175741213,0.007831293976148415
2.9698515074246292,0.0031169820402055645
2.9748512574371286,0.0014914358208436111
2.9798510074496276,0.0035230249454193427
2.984850757462127,0.007639585332713403
2.9898505074746264,0.009512916254238979
2.994850257487126,0.005499609388665216
2.9998500074996253,0.0055165646049808465
3.0048497575121247,0.003217946463321147
3.009849507524624,0.006020912617066609
3.0148492575371235,0.014072127096439714
3.019849007549623,0.0010733343420065138
3.0248487575621223,0.006990634696581897
3.0298485075746218,0.009442098725383494
3.0348482575871207,0.006125679061197013
3.03984800759962,0.005581895610339612
3.0448477576121196,0.003269786365174958
3.049847507624619,0.0035388994165187976
3.0548472576371184,0.013643797135682954
3.059847007649618,0.007666646761995603
3.0648467576621172,0.005169726439863347
3.0698465076746166,0.005403014233675026
3.074846257687116,0.006539964418915901
3.0798460076996155,0.006953422854265991
3.084845757712115,0.0061488027146306455
3.089845507724614,0.0068704939763010045
3.0948452577371133,0.009248056797535611
3.0998450077496127,0.008471602700762967
3.104844757762112,0.006535155529528907
3.1098445077746115,0.004392859105581983
3.114844257787111,0.003859388682129444
3.1198440077996104,0.006113240175627442
3.1248437578121098,0.005747548297372128
3.129843507824609,0.00817826921329751
3.1348432578371086,0.004993254789487014
3.139843007849608,0.005806793707480474
3.144842757862107,0.006538664665404944
3.1498425078746064,0.00903573420602241
3.154842257887106,0.008052278433517999
3.1598420078996052,0.0057982722045359395
3.1648417579121046,0.010775570878879155
3.169841507924604,0.008532624016609211
3.1748412579371035,0.0043254903937285415
3.179841007949603,0.015573922588552582
3.1848407579621023,0.006161729296860876
3.1898405079746017,0.008509698896367428
3.194840257987101,0.004092217163491996
3.1998400079996,0.00904086014364585
3.2048397580120995,0.012329376612282688
3.209839508024599,0.009472866756717914
3.2148392580370984,0.008382693276097027
3.2198390080495978,0.0027909097372541733
3.224838758062097,0.0019255878887824186
3.2298385080745966,0.018088267335917143
3.234838258087096,0.002004690045416795
3.2398380080995954,0.004828318654353263
3.244837758112095,0.006089011829289009
3.2498375081245943,0.00476459267951736
3.2548372581370937,0.005462529769886882
3.2598370081495927,0.004426096456001052
3.264836758162092,0.006665667495452106
3.2698365081745915,0.017716558018962537
3.274836258187091,0.005007078327955397
3.2798360081995903,0.009855118830860697
3.2848357582120897,0.003184562690407819
3.289835508224589,0.007504748416152361
3.2948352582370886,0.00265874784896565
3.299835008249588,0.008792575022391853
3.3048347582620874,0.00216305904969759
3.309834508274587,0.017091216030299155
3.3148342582870858,0.005011594653929516
3.319834008299585,0.008314193395635668
3.3248337583120846,0.009675265257896377
3.329833508324584,0.0063613546997600395
3.3348332583370834,0.006440627092811026
3.339833008349583,0.00960418155507879
3.3448327583620823,0.00795644821536255
3.3498325083745817,0.005497771093081554
3.354832258387081,0.009579041732095978
3.3598320083995805,0.005891336147879461
3.36483175841208,0.008719327843447209
3.369831508424579,0.002219171000370119
3.3748312584370783,0.0026725544798450996
3.3798310084495777,0.007413669342911401
3.384830758462077,0.007683038149823746
3.3898305084745766,0.009798235195718987
3.394830258487076,0.010687355481403002
3.3998300084995754,0.012803498396840704
3.404829758512075,0.003271002119299546
3.4098295085245742,0.015698210523654353
3.4148292585370736,0.0041719790004182125
3.419829008549573,0.0022966200848129445
3.424828758562072,0.0037151078538986628
3.4298285085745714,0.005965685501753456
3.434828258587071,0.004694299519195869
3.4398280085995703,0.005252458290121001
3.4448277586120697,0.006306670158548449
3.449827508624569,0.006513762359990773
3.4548272586370685,0.006722544013020038
3.459827008649568,0.006202144285897657
3.4648267586620674,0.004964692812116727
3.4698265086745668,0.017428192840909268
3.474826258687066,0.0034583579344649395
3.479826008699565,0.0019451097904504653
3.4848257587120646,0.005213065906529057
3.489825508724564,0.0052056134708622585
3.4948252587370634,0.007077871423748404
3.499825008749563,0.0028113872563831745
3.5048247587620622,0.01300942317059292
3.5098245087745616,0.004283691387713287
3.514824258787061,0.0020305982433939016
3.5198240087995605,0.004652402858218945
3.52482375881206,0.0031573996643820728
3.5298235088245593,0.012300478872037448
3.5348232588370583,0.007184689961779889
3.5398230088495577,0.0017611906128004043
3.544822758862057,0.0051751485480319446
3.5498225088745565,0.0044477571005149905
3.554822258887056,0.003331397883035835
3.5598220088995554,0.002296759635065592
3.5648217589120548,0.002902204646519846
3.569821508924554,0.0011892785342624995
3.5748212589370536,0.005784388368301336
3.579821008949553,0.008753380228356828
3.5848207589620524,0.006464849119164612
3.5898205089745514,0.006858487646052202
3.594820258987051,0.00106581921148394
3.5998200089995502,0.006745624254195478
3.6048197590120497,0.0017888986300316418
3.609819509024549,0.005936934868755013
3.6148192590370485,0.007954736439991514
3.619819009049548,0.007842875020099515
3.6248187590620473,0.008118793150056983
3.6298185090745467,0.01053441684276857
3.634818259087046,0.00920481231114907
3.6398180090995456,0.006765687722047512
3.644817759112045,0.006673448256129565
3.649817509124544,0.01098839611662295
3.6548172591370434,0.0056865983824208235
3.6598170091495428,0.006451226128683392
3.664816759162042,0.009383661366909345
3.6698165091745416,0.0036144743128385236
3.674816259187041,0.01184591843054997
3.6798160091995404,0.007670245820463101
3.68481575921204,0.004318695814033784
3.6898155092245393,0.00898345237650605
3.6948152592370387,0.0008643173595751813
3.699815009249538,0.00973761592707479
3.704814759262037,0.0025044924367552293
3.7098145092745365,0.006173303241318187
3.714814259287036,0.013606157628730797
3.7198140092995353,0.011366449033070738
3.7248137593120347,0.004970633803860173
3.729813509324534,0.008597069180658787
3.7348132593370336,0.003483195416723728
3.739813009349533,0.010978304163215116
3.7448127593620324,0.012456392422511633
3.749812509374532,0.00377530658611663
3.7548122593870312,0.002465313260466089
3.75981200939953,0.007550501719999348
3.7648117594120296,0.011524005800886689
3.769811509424529,0.0022099346691690737
3.7748112594370284,0.005081600558680314
3.779811009449528,0.0034883483803039373
3.7848107594620273,0.005084520210644575
3.7898105094745267,0.008053003149051058
3.794810259487026,0.007415594810659666
3.7998100094995255,0.006535125209614051
3.804809759512025,0.007127944559403559
3.8098095095245244,0.0013205345297947172
3.8148092595370233,0.008626895134935227
3.8198090095495227,0.0034557999342365885
3.824808759562022,0.005021680409649232
3.8298085095745216,0.011212520720412808
3.834808259587021,0.005070484134000161
3.8398080095995204,0.0077722483535752505
3.84480775961202,0.002237846020712006
3.8498075096245192,0.0016700009135710238
3.8548072596370186,0.014676072056029745
3.859807009649518,0.00542704433707151
3.8648067596620175,0.0018798470151144093
3.8698065096745164,0.011223888144997432
3.874806259687016,0.009083932793017026
3.8798060096995153,0.010445562986150307
3.8848057597120147,0.0023231429220958006
3.889805509724514,0.006924958575584434
